playid,down,time,home,team,players,touchdown,yards_togo,total_yds,turnovers,rushing_yds,passing_yds,kicking_xpa,kicking_xpmade,kicking_fga,kicking_fgm
1839,1,Q2 01:53,False,LAC,"[T.Pope, P.Rivers, A.Moss]",False,10,1,0,0,1,0,0,0,0
1863,2,Q2 01:08,False,LAC,[P.Rivers],False,9,0,0,0,0,0,0,0,0
1885,3,Q2 01:02,False,LAC,"[P.Rivers, A.Patton, J.Bademosi]",False,9,15,0,0,15,0,0,0,0
1909,0,,False,,[],False,0,0,0,0,0,0,0,0,0
1926,1,Q2 00:50,False,LAC,"[P.Rivers, A.Ekeler]",True,10,18,0,0,18,0,0,0,0
1952,0,Q2 00:43,False,LAC,[T.Long],False,0,0,0,0,0,1,1,0,0
1968,0,Q2 00:43,True,LAC,"[J.Grant, N.Adderley, T.Long]",False,0,0,0,0,0,0,0,0,0
1990,1,Q2 00:37,True,MIA,"[C.Hayward, K.Drake]",False,10,6,0,6,0,0,0,0,0
2016,2,Q2 00:32,True,MIA,"[R.Jenkins, J.Rosen, J.Grant]",False,4,6,0,0,6,0,0,0,0
2045,1,Q2 00:27,True,MIA,"[D.Parker, J.Rosen, D.King]",False,10,10,0,0,10,0,0,0,0
2075,1,Q2 00:21,True,MIA,"[D.Parker, J.Rosen, C.Hayward]",False,10,13,0,0,13,0,0,0,0
2099,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2116,1,Q2 00:14,True,MIA,"[J.Rosen, D.King, J.Bosa]",False,10,0,0,0,0,0,0,0,0
2135,2,Q2 00:09,True,MIA,"[D.Parker, J.Rosen]",False,14,13,0,0,13,0,0,0,0
2164,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2187,3,Q2 00:03,True,MIA,[J.Sanders],False,1,0,0,0,0,0,0,1,0
2207,0,,True,,[],False,0,0,0,0,0,0,0,0,0
3844,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2224,0,Q3 15:00,True,LAC,"[T.Pope, J.Grant, J.Watkins, T.Long]",False,0,0,0,0,0,0,0,0,0
2270,1,Q3 14:55,True,MIA,"[K.Drake, T.Davis, R.Teamer]",False,10,8,0,8,0,0,0,0,0
2291,2,Q3 14:21,True,MIA,"[J.Jones, K.Drake, U.Nwosu, E.Boehm]",False,2,5,0,5,0,0,0,0,0
2331,1,Q3 13:59,True,MIA,"[D.Perryman, M.Walton]",False,10,8,0,8,0,0,0,0,0
2352,2,Q3 13:23,True,MIA,"[D.Perryman, M.Walton]",False,2,-2,0,-2,0,0,0,0,0
2373,3,Q3 12:46,True,MIA,"[J.Tillery, J.Rosen, T.Davis]",False,4,0,0,0,0,0,0,0,0
2392,4,Q3 12:07,True,MIA,[M.Haack],False,6,0,0,0,0,0,0,0,0
2411,1,Q3 11:55,False,LAC,"[J.Baker, A.Ekeler]",False,10,1,0,1,0,0,0,0,0
2432,2,Q3 11:16,False,LAC,"[A.Ekeler, R.McMillan]",False,9,0,0,0,0,0,0,0,0
2453,3,Q3 10:33,False,LAC,"[P.Rivers, D.Inman, E.Rowe, R.Jones]",False,9,15,0,0,15,0,0,0,0
2477,1,Q3 09:46,False,LAC,[K.Allen],False,10,0,0,0,0,0,0,0,0
2509,1,Q3 09:21,False,LAC,"[T.Pope, D.Godchaux]",False,21,0,0,0,0,0,0,0,0
2530,2,Q3 08:34,False,LAC,"[K.Allen, P.Rivers, R.McMillan]",False,21,20,0,0,20,0,0,0,0
2554,0,,False,,[],False,0,0,0,0,0,0,0,0,0
2571,3,Q3 07:51,False,LAC,"[A.Ekeler, S.Parker]",False,1,7,0,7,0,0,0,0,0
2592,1,Q3 07:07,False,LAC,"[C.Wilkins, A.Ekeler]",False,10,5,0,5,0,0,0,0,0
2613,2,Q3 06:28,False,LAC,"[P.Rivers, D.Inman, E.Rowe]",False,5,11,0,0,11,0,0,0,0
2637,1,Q3 05:44,False,LAC,"[T.Pope, R.Jones]",False,10,7,0,7,0,0,0,0,0
2658,2,Q3 05:06,False,LAC,"[A.Ekeler, T.Charlton]",False,3,4,0,4,0,0,0,0,0
2679,1,Q3 04:23,False,LAC,"[T.Pope, C.Wilkins, R.McMillan]",False,10,0,0,0,0,0,0,0,0
2700,2,Q3 03:41,False,LAC,"[P.Rivers, A.Ekeler, R.Jones]",False,10,16,0,0,16,0,0,0,0
2724,1,Q3 02:59,False,LAC,"[T.Pope, J.Baker, T.Charlton]",False,10,-3,0,-3,0,0,0,0,0
2745,0,,False,,[],False,0,0,0,0,0,0,0,0,0
2762,2,Q3 02:14,False,LAC,"[P.Rivers, T.Charlton]",False,13,0,0,0,0,0,0,0,0
2782,3,Q3 01:33,False,LAC,"[P.Rivers, D.Godchaux, A.Patton, K.Webster]",False,19,0,0,0,0,0,0,0,0
2816,4,Q3 01:27,False,LAC,[T.Long],False,19,0,0,0,0,0,0,1,1
2835,0,Q3 01:22,True,LAC,"[J.Grant, D.Tranquill, D.Smythe, T.Long]",False,0,0,0,0,0,0,0,0,0
2873,1,Q3 01:15,True,MIA,"[B.Mebane, K.Drake, J.Rosen]",False,10,0,0,0,0,0,0,0,0
2895,2,Q3 01:10,True,MIA,"[K.Drake, U.Nwosu]",False,10,-2,0,-2,0,0,0,0,0
2919,3,Q3 00:41,True,MIA,"[J.Rosen, D.King]",False,12,0,0,0,0,0,0,0,0
2938,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2955,4,Q4 15:00,True,MIA,"[T.Pope, M.Haack, D.Smythe, D.King]",False,17,0,0,0,0,0,0,0,0
2991,1,Q4 14:49,False,LAC,"[P.Rivers, D.Inman]",False,10,25,0,0,25,0,0,0,0
3020,1,Q4 14:21,False,LAC,"[R.Jones, A.Ekeler, E.Rowe]",False,10,3,0,3,0,0,0,0,0
3041,2,Q4 13:38,False,LAC,"[P.Rivers, X.Howard, D.Inman]",False,7,12,0,0,12,0,0,0,0
3076,1,Q4 13:12,False,LAC,"[P.Rivers, S.Culkin, R.Jones]",False,10,12,0,0,12,0,0,0,0
3107,1,Q4 12:36,False,LAC,"[C.Wilkins, A.Ekeler, R.McMillan]",False,4,1,0,1,0,0,0,0,0
3129,2,Q4 11:57,False,LAC,"[K.Allen, P.Rivers, X.Howard]",False,3,2,0,0,2,0,0,0,0
3161,0,,False,,[],False,0,0,0,0,0,0,0,0,0
3183,0,,False,,[],False,0,0,0,0,0,0,0,0,0
3200,3,Q4 11:24,False,LAC,[A.Ekeler],True,1,1,0,1,0,0,0,0,0
3222,0,Q4 11:20,False,LAC,[T.Long],False,0,0,0,0,0,1,1,0,0
3238,0,Q4 11:20,True,LAC,"[J.Grant, G.Davis, T.Long]",False,0,0,0,0,0,0,0,0,0
3260,1,Q4 11:14,True,MIA,"[J.Rosen, K.Drake, U.Nwosu]",False,10,3,0,0,3,0,0,0,0
3284,2,Q4 10:35,True,MIA,"[P.Williams, J.Rosen, M.Davis]",False,7,0,1,0,0,0,0,0,0
3315,1,Q4 10:28,False,LAC,"[K.Webster, A.Ekeler]",False,10,4,0,4,0,0,0,0,0
3336,2,Q4 09:49,False,LAC,"[A.Ekeler, S.Parker]",False,6,9,0,9,0,0,0,0,0
3361,1,Q4 09:03,False,LAC,"[T.Pope, A.Moss]",False,10,4,0,4,0,0,0,0,0
3382,2,Q4 08:18,False,LAC,"[T.Pope, C.Wilkins, S.Eguavoen]",False,6,-2,0,-2,0,0,0,0,0
3407,3,Q4 07:32,False,LAC,"[P.Rivers, A.Patton]",False,8,0,0,0,0,0,0,0,0
3429,4,Q4 07:32,False,LAC,[T.Long],False,8,0,0,0,0,0,0,1,1
3448,0,Q4 07:21,True,LAC,[T.Long],False,0,0,0,0,0,0,0,0,0
3469,1,Q4 07:21,True,MIA,"[M.Walton, D.Tranquill]",False,10,11,0,11,0,0,0,0,0
3490,1,Q4 06:42,True,MIA,"[M.Walton, J.Rosen, D.Tranquill]",False,10,7,0,0,7,0,0,0,0
3514,2,Q4 06:07,True,MIA,"[J.Rosen, I.Ford]",False,3,0,0,0,0,0,0,0,0
3536,3,Q4 06:03,True,MIA,"[P.Williams, J.Rosen, M.Davis]",False,3,5,0,0,5,0,0,0,0
3560,1,Q4 05:32,True,MIA,"[P.Williams, J.Rosen, M.Davis]",False,10,4,0,0,4,0,0,0,0
3584,2,Q4 05:04,True,MIA,"[M.Walton, C.Broughton]",False,6,1,0,1,0,0,0,0,0
3605,3,Q4 04:26,True,MIA,"[R.Jenkins, E.Boehm, D.King, J.Rosen]",False,5,0,0,0,0,0,0,0,0
3634,0,,True,,[],False,0,0,0,0,0,0,0,0,0
3651,4,Q4 04:00,True,MIA,"[J.Rosen, J.Watkins, I.Ford]",False,12,2,0,0,2,0,0,0,0
3675,1,Q4 03:56,False,LAC,"[T.Pope, D.Godchaux]",False,10,2,0,2,0,0,0,0,0
3698,2,Q4 03:12,False,LAC,"[T.Pope, S.Parker]",False,8,2,0,2,0,0,0,0,0
3723,3,Q4 02:25,False,LAC,"[T.Taylor, A.Patton, K.Webster]",False,6,7,0,0,7,0,0,0,0
3747,0,,False,,[],False,0,0,0,0,0,0,0,0,0
3764,1,Q4 02:00,False,LAC,[T.Taylor],False,10,-1,0,-1,0,0,0,0,0
3787,2,Q4 01:17,False,LAC,[T.Taylor],False,11,-1,0,-1,0,0,0,0,0
3808,3,Q4 00:39,False,LAC,[T.Taylor],False,12,-1,0,-1,0,0,0,0,0
3829,0,,False,,[],False,0,0,0,0,0,0,0,0,0
36,0,Q1 15:00,False,NYG,[A.Rosas],False,0,0,0,0,0,0,0,0,0
51,1,Q1 15:00,False,WAS,"[C.Keenum, T.Quinn]",False,10,0,0,0,0,0,0,0,0
73,2,Q1 14:54,False,WAS,"[A.Bethea, A.Peterson]",False,10,5,0,5,0,0,0,0,0
94,3,Q1 14:08,False,WAS,"[C.Keenum, R.Connelly, R.Davis, Ja.Jenkins]",False,5,0,1,0,0,0,0,0,0
131,1,Q1 14:00,True,NYG,"[J.Bostic, R.Ellison, D.Jones]",False,10,3,0,0,3,0,0,0,0
155,2,Q1 13:17,True,NYG,"[W.Gallman Jr, J.Norman]",False,7,0,0,0,0,0,0,0,0
176,3,Q1 12:35,True,NYG,[M.Remmers],False,7,0,0,0,0,0,0,0,0
209,3,Q1 12:27,True,NYG,"[J.Bostic, L.Collins, D.Jones, M.Ioannidis, W.Gallman Jr]",False,17,15,0,0,15,0,0,0,0
233,4,Q1 11:41,True,NYG,"[F.Moreau, S.Shepard, D.Jones]",False,2,5,0,0,5,0,0,0,0
257,1,Q1 11:01,True,NYG,"[D.Jones, E.Engram, J.Allen]",False,10,0,0,0,0,0,0,0,0
279,2,Q1 10:57,True,NYG,"[W.Gallman Jr, D.Payne, J.Allen]",False,10,4,0,4,0,0,0,0,0
300,3,Q1 10:13,True,NYG,"[M.Nicholson, D.Jones, S.Shepard]",False,6,13,0,0,13,0,0,0,0
324,1,Q1 09:50,True,NYG,[J.Norman],False,2,0,0,0,0,0,0,0,0
356,1,Q1 09:17,True,NYG,[],False,1,0,0,0,0,0,0,0,0
379,1,Q1 08:51,True,NYG,"[D.Jones, W.Gallman Jr]",True,6,6,0,0,6,0,0,0,0
404,0,Q1 08:45,True,NYG,[A.Rosas],False,0,0,0,0,0,1,1,0,0
420,0,Q1 08:45,False,NYG,[A.Rosas],False,0,0,0,0,0,0,0,0,0
435,1,Q1 08:45,False,WAS,"[R.Connelly, A.Peterson]",False,10,2,0,2,0,0,0,0,0
456,2,Q1 08:01,False,WAS,"[C.Keenum, D.Mayo, P.Richardson, A.Bethea]",False,8,2,0,0,2,0,0,0,0
480,3,Q1 07:14,False,WAS,"[C.Keenum, S.Chandler, C.Thompson, M.Thomas]",False,6,8,0,0,8,0,0,0,0
504,1,Q1 06:32,False,WAS,"[J.Peppers, A.Peterson, G.Christian, D.Mayo]",False,10,2,0,2,0,0,0,0,0
536,1,Q1 06:08,False,WAS,[D.Penn],False,18,0,0,0,0,0,0,0,0
559,1,Q1 05:47,False,WAS,"[C.Keenum, R.Connelly, G.Haley, W.Smallwood]",False,23,14,0,0,14,0,0,0,0
591,2,Q1 05:05,False,WAS,"[C.Keenum, R.Connelly]",False,9,0,0,0,0,0,0,0,0
610,3,Q1 04:19,False,WAS,"[C.Keenum, M.Golden]",False,11,0,0,0,0,0,0,0,0
632,4,Q1 04:10,False,WAS,"[T.Way, T.Jones, R.Davis]",False,11,0,0,0,0,0,0,0,0
661,1,Q1 04:00,True,NYG,"[W.Gallman Jr, D.Payne, J.Allen]",False,10,2,0,2,0,0,0,0,0
682,2,Q1 03:22,True,NYG,"[J.Bostic, W.Gallman Jr, F.Moreau]",False,8,6,0,6,0,0,0,0,0
703,3,Q1 02:35,True,NYG,"[M.Sweat, D.Jones, E.Engram]",False,2,12,0,0,12,0,0,0,0
727,1,Q1 01:54,True,NYG,"[R.Ellison, D.Jones]",False,10,0,0,0,0,0,0,0,0
749,2,Q1 01:50,True,NYG,"[W.Gallman Jr, R.Kerrigan, C.Holcomb]",False,10,1,0,1,0,0,0,0,0
770,3,Q1 01:09,True,NYG,[F.Moreau],False,9,0,0,0,0,0,0,0,0
800,1,Q1 00:42,True,NYG,"[D.Jones, S.Shepard, J.Norman]",False,10,23,0,0,23,0,0,0,0
824,1,Q1 00:12,True,NYG,"[J.Hilliman, M.Sweat, T.Hester]",False,10,1,0,1,0,0,0,0,0
845,0,,True,,[],False,0,0,0,0,0,0,0,0,0
862,2,Q2 15:00,True,NYG,"[J.Hilliman, Q.Dunbar]",False,9,7,0,7,0,0,0,0,0
883,3,Q2 14:23,True,NYG,"[J.Bostic, D.Slayton, D.Jones, J.Norman]",False,2,5,0,0,5,0,0,0,0
918,1,Q2 13:56,True,NYG,"[F.Moreau, S.Shepard, D.Jones]",False,10,7,0,0,7,0,0,0,0
942,2,Q2 13:15,True,NYG,"[M.Nicholson, W.Gallman Jr, J.Norman]",False,3,22,0,22,0,0,0,0,0
974,1,Q2 12:45,True,NYG,"[W.Gallman Jr, C.Holcomb, D.Payne]",False,1,0,0,0,0,0,0,0,0
995,2,Q2 12:10,True,NYG,[M.Nicholson],False,1,0,0,0,0,0,0,0,0
1028,1,Q2 12:05,True,NYG,[W.Gallman Jr],True,1,1,0,1,0,0,0,0,0
1050,0,Q2 12:01,True,NYG,[A.Rosas],False,0,0,0,0,0,1,1,0,0
1066,0,Q2 12:01,False,NYG,"[N.Stupar, A.Rosas, S.Sims]",False,0,0,0,0,0,0,0,0,0
1090,1,Q2 11:56,False,WAS,"[M.Moses, C.Thompson, Ja.Jenkins]",False,10,3,0,3,0,0,0,0,0
1127,1,Q2 11:27,False,WAS,"[C.Keenum, V.Davis, R.Connelly]",False,17,5,0,0,5,0,0,0,0
1155,2,Q2 10:44,False,WAS,"[C.Keenum, G.Haley, T.Quinn]",False,12,4,0,0,4,0,0,0,0
1179,3,Q2 10:00,False,WAS,"[C.Keenum, M.Golden, J.Peppers, C.Thompson]",False,8,4,0,0,4,0,0,0,0
1203,4,Q2 09:17,False,WAS,"[T.Way, T.Jones, S.Thomas]",False,4,0,0,0,0,0,0,0,0
1232,1,Q2 09:08,True,NYG,"[M.Nicholson, S.Shepard]",False,10,23,0,23,0,0,0,0,0
1253,1,Q2 08:31,True,NYG,"[D.Jones, S.Shepard, T.Settle, C.Latimer, Q.Dunbar]",False,10,0,1,0,0,0,0,0,0
1283,1,Q2 08:17,False,WAS,"[C.Keenum, T.Quinn]",False,10,0,0,0,0,0,0,0,0
1305,2,Q2 08:11,False,WAS,"[D.Tomlinson, D.Lawrence II, C.Thompson]",False,10,0,0,0,0,0,0,0,0
1326,3,Q2 07:31,False,WAS,"[C.Keenum, V.Davis]",False,10,0,0,0,0,0,0,0,0
1348,4,Q2 07:21,False,WAS,"[T.Way, J.Peppers]",False,10,0,0,0,0,0,0,0,0
1367,1,Q2 07:16,True,NYG,"[J.Bostic, W.Gallman Jr, D.Payne]",False,10,7,0,7,0,0,0,0,0
1388,2,Q2 06:41,True,NYG,"[D.Jones, S.Shepard, Q.Dunbar]",False,3,0,1,0,0,0,0,0,0
1414,1,Q2 06:35,False,WAS,"[A.Peterson, R.McIntosh, L.Carter]",False,10,9,0,9,0,0,0,0,0
1439,2,Q2 06:01,False,WAS,"[B.Hill, A.Peterson, O.Ximines]",False,1,2,0,2,0,0,0,0,0
1460,1,Q2 05:21,False,WAS,[],False,10,0,0,0,0,0,0,0,0
1493,1,Q2 05:14,False,WAS,"[D.Mayo, G.Haley, C.Thompson]",False,15,0,0,0,0,0,0,0,0
1514,2,Q2 04:33,False,WAS,"[D.Haskins, K.Harmon, Ja.Jenkins]",False,15,9,0,0,9,0,0,0,0
1538,3,Q2 03:52,False,WAS,"[D.Haskins, G.Haley, T.Quinn]",False,6,6,0,0,6,0,0,0,0
1567,1,Q2 03:30,False,WAS,"[J.Peppers, B.Hill, A.Peterson]",False,10,1,0,1,0,0,0,0,0
1588,2,Q2 02:52,False,WAS,"[D.Haskins, D.Mayo]",False,9,14,0,14,0,0,0,0,0
1609,0,,False,,[],False,0,0,0,0,0,0,0,0,0
1626,1,Q2 02:30,False,WAS,"[D.Haskins, J.Peppers, J.Sprinkle]",False,1,0,0,0,0,0,0,0,0
1648,2,Q2 02:26,False,WAS,"[B.Hill, A.Peterson, D.Mayo]",False,1,-2,0,-2,0,0,0,0,0
1669,0,,False,,[],False,0,0,0,0,0,0,0,0,0
1686,0,,False,,[],False,0,0,0,0,0,0,0,0,0
1703,3,Q2 02:20,False,WAS,"[D.Haskins, V.Davis]",False,3,0,0,0,0,0,0,0,0
1725,4,Q2 02:17,False,WAS,[D.Hopkins],False,3,0,0,0,0,0,0,1,1
1744,0,Q2 02:14,True,WAS,[D.Hopkins],False,0,0,0,0,0,0,0,0,0
1759,1,Q2 02:14,True,NYG,"[W.Gallman Jr, F.Moreau, M.Ioannidis]",False,10,6,0,6,0,0,0,0,0
1780,0,,True,,[],False,0,0,0,0,0,0,0,0,0
1797,2,Q2 02:00,True,NYG,"[N.Spence, D.Jones, E.Engram]",False,4,0,0,0,0,0,0,0,0
1819,3,Q2 01:56,True,NYG,"[J.Bostic, D.Jones, S.Shepard]",False,4,7,0,0,7,0,0,0,0
1843,1,Q2 01:37,True,NYG,"[B.Fowler, D.Jones, J.Norman]",False,10,0,0,0,0,0,0,0,0
1868,0,,True,,[],False,0,0,0,0,0,0,0,0,0
1885,2,Q2 01:29,True,NYG,"[J.Bostic, D.Jones, E.Engram]",False,10,31,0,0,31,0,0,0,0
1921,1,Q2 01:20,True,NYG,"[R.Kerrigan, N.Spence, D.Jones, W.Gallman Jr]",False,10,-10,0,0,-10,0,0,0,0
1945,2,Q2 00:50,True,NYG,"[M.Nicholson, D.Jones, W.Gallman Jr]",False,20,20,0,0,20,0,0,0,0
1969,1,Q2 00:22,True,NYG,"[J.Hilliman, D.Payne]",False,10,4,0,4,0,0,0,0,0
2006,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2023,2,Q2 00:18,True,NYG,"[M.Nicholson, D.Jones]",False,6,12,0,12,0,0,0,0,0
2054,1,Q2 00:11,True,NYG,[F.Moreau],False,5,0,0,0,0,0,0,0,0
2088,1,Q2 00:07,True,NYG,[C.Latimer],False,2,0,0,0,0,0,0,0,0
2128,1,Q2 00:03,True,NYG,[A.Rosas],False,12,0,0,0,0,0,0,1,1
2147,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2162,0,Q3 15:00,True,WAS,[D.Hopkins],False,0,0,0,0,0,0,0,0,0
2177,1,Q3 15:00,True,NYG,"[W.Gallman Jr, L.Collins, M.Ioannidis]",False,10,5,0,5,0,0,0,0,0
2198,2,Q3 14:22,True,NYG,[],False,5,0,0,0,0,0,0,0,0
2238,2,Q3 13:59,True,NYG,"[W.Gallman Jr, D.Jones, J.Norman]",False,5,3,0,0,3,0,0,0,0
2262,3,Q3 13:15,True,NYG,"[L.Collins, D.Jones, B.Fowler]",False,2,3,0,0,3,0,0,0,0
2286,1,Q3 12:37,True,NYG,"[R.Anderson, W.Gallman Jr]",False,10,2,0,2,0,0,0,0,0
2307,2,Q3 11:58,True,NYG,"[W.Gallman Jr, M.Ioannidis, D.Payne]",False,8,0,0,0,0,0,0,0,0
2328,3,Q3 11:20,True,NYG,[M.Remmers],False,8,0,0,0,0,0,0,0,0
2360,3,Q3 10:54,True,NYG,"[F.Moreau, S.Shepard, D.Jones]",False,18,8,0,0,8,0,0,0,0
2384,4,Q3 10:20,True,NYG,"[T.Quinn, R.Dixon, A.Hamilton]",False,10,0,0,0,0,0,0,0,0
2409,1,Q3 10:08,False,WAS,"[D.Mayo, A.Peterson, L.Carter]",False,10,1,0,1,0,0,0,0,0
2430,2,Q3 09:45,False,WAS,"[D.Haskins, P.Richardson, Ja.Jenkins]",False,9,6,0,0,6,0,0,0,0
2454,3,Q3 09:08,False,WAS,[D.Haskins],False,3,0,0,0,0,0,0,0,0
2487,4,Q3 08:58,False,WAS,[T.Way],False,3,0,0,0,0,0,0,0,0
2505,1,Q3 08:51,True,NYG,"[D.Slayton, D.Jones, J.Norman]",False,10,8,0,0,8,0,0,0,0
2529,2,Q3 08:11,True,NYG,"[J.Bostic, L.Collins, J.Hilliman]",False,2,3,0,3,0,0,0,0,0
2550,1,Q3 07:34,True,NYG,"[D.Jones, Q.Dunbar]",False,10,7,0,7,0,0,0,0,0
2576,2,Q3 06:59,True,NYG,"[L.Collins, J.Hilliman]",False,3,4,0,4,0,0,0,0,0
2597,1,Q3 06:22,True,NYG,"[J.Hilliman, L.Collins, M.Ioannidis]",False,10,4,0,4,0,0,0,0,0
2618,2,Q3 05:41,True,NYG,[K.Zeitler],False,6,0,0,0,0,0,0,0,0
2651,2,Q3 05:36,True,NYG,"[S.Hamilton, D.Jones, E.Engram]",False,16,3,0,0,3,0,0,0,0
2675,3,Q3 04:51,True,NYG,"[D.Jones, Q.Dunbar]",False,13,16,0,16,0,0,0,0,0
2696,1,Q3 04:02,True,NYG,"[J.Bostic, J.Hilliman, J.Allen]",False,10,2,0,2,0,0,0,0,0
2717,2,Q3 03:20,True,NYG,"[F.Moreau, S.Shepard, D.Jones]",False,8,13,0,0,13,0,0,0,0
2741,1,Q3 02:42,True,NYG,"[J.Bostic, J.Hilliman]",False,10,5,0,5,0,0,0,0,0
2762,2,Q3 02:02,True,NYG,"[J.Hilliman, S.Hamilton, M.Nicholson, K.Zeitler]",False,5,2,1,2,0,0,0,0,0
2799,1,Q3 01:55,False,WAS,"[D.Haskins, J.Sprinkle, G.Haley]",False,10,20,0,0,20,0,0,0,0
2823,1,Q3 01:29,False,WAS,"[D.Tomlinson, D.Haskins, J.Sprinkle, J.Peppers]",True,10,0,1,0,0,0,0,0,0
2850,0,Q3 01:19,False,NYG,[A.Rosas],False,0,0,0,0,0,1,1,0,0
2866,0,Q3 01:19,False,NYG,"[C.Core, S.Sims, D.Everett, A.Rosas]",False,0,0,0,0,0,0,0,0,0
2908,1,Q3 01:07,False,WAS,"[D.Mayo, C.Thompson]",False,10,1,0,1,0,0,0,0,0
2929,0,,False,,[],False,0,0,0,0,0,0,0,0,0
2946,2,Q3 00:22,False,WAS,"[D.Haskins, D.Baker, R.Davis]",False,9,11,0,0,11,0,0,0,0
2970,0,,False,,[],False,0,0,0,0,0,0,0,0,0
2987,1,Q4 15:00,False,WAS,"[D.Haskins, R.Connelly, C.Thompson, Ja.Jenkins]",False,10,5,0,0,5,0,0,0,0
3011,2,Q4 14:22,False,WAS,"[D.Haskins, P.Richardson, O.Ximines]",False,5,0,0,0,0,0,0,0,0
3033,3,Q4 14:22,False,WAS,[],False,5,0,0,0,0,0,0,0,0
3056,3,Q4 14:18,False,WAS,"[D.Haskins, M.Golden, O.Ximines]",False,10,0,0,0,0,0,0,0,0
3075,4,Q4 13:35,False,WAS,"[T.Way, J.Sprinkle, T.Jones]",False,20,0,0,0,0,0,0,0,0
3100,1,Q4 13:23,True,NYG,"[J.Bostic, W.Gallman Jr]",False,10,5,0,5,0,0,0,0,0
3121,2,Q4 12:54,True,NYG,"[W.Gallman Jr, D.Jones]",False,5,0,0,0,0,0,0,0,0
3143,3,Q4 12:49,True,NYG,"[D.Jones, E.Engram]",False,5,0,0,0,0,0,0,0,0
3165,4,Q4 12:44,True,NYG,[R.Dixon],False,5,0,0,0,0,0,0,0,0
3192,1,Q4 12:36,False,WAS,"[D.Haskins, D.Baker]",False,10,9,0,9,0,0,0,0,0
3216,2,Q4 12:13,False,WAS,"[D.Haskins, K.Harmon]",False,1,5,0,0,5,0,0,0,0
3257,1,Q4 11:42,False,WAS,"[D.Tomlinson, D.Haskins, T.Skipper]",False,10,0,0,0,0,0,0,0,0
3276,2,Q4 11:01,False,WAS,"[D.Haskins, A.Bethea, C.Thompson]",False,21,39,0,0,39,0,0,0,0
3305,1,Q4 10:37,False,WAS,"[D.Haskins, P.Richardson, M.Golden, Ja.Jenkins]",False,10,0,1,0,0,0,0,0,0
3342,1,Q4 10:29,True,NYG,"[W.Gallman Jr, L.Collins, T.Settle]",False,10,0,0,0,0,0,0,0,0
3363,2,Q4 09:58,True,NYG,"[L.Collins, R.Ellison, F.Moreau, D.Jones]",False,10,-1,0,0,-1,0,0,0,0
3387,3,Q4 09:12,True,NYG,"[D.Everett, W.Gallman Jr, D.Jones]",False,11,21,0,0,21,0,0,0,0
3419,1,Q4 08:44,True,NYG,"[L.Collins, J.Moreland, E.Engram, D.Jones]",False,10,8,0,0,8,0,0,0,0
3443,2,Q4 08:16,True,NYG,"[J.Hilliman, M.Ioannidis]",False,2,1,0,1,0,0,0,0,0
3464,3,Q4 07:36,True,NYG,"[D.Everett, W.Gallman Jr]",False,1,0,0,0,0,0,0,0,0
3485,4,Q4 06:39,True,NYG,"[J.Moreland, R.Dixon]",False,1,0,0,0,0,0,0,0,0
3514,1,Q4 06:30,False,WAS,"[B.Hill, A.Peterson, R.McIntosh]",False,10,2,0,2,0,0,0,0,0
3535,2,Q4 05:57,False,WAS,"[J.Peppers, A.Peterson]",False,8,3,0,3,0,0,0,0,0
3556,3,Q4 05:16,False,WAS,"[A.Peterson, O.Ximines, M.Thomas]",False,5,3,0,3,0,0,0,0,0
3577,4,Q4 04:41,False,WAS,"[T.Way, D.Everett, T.Jones]",False,2,0,0,0,0,0,0,0,0
3611,1,Q4 04:27,True,NYG,"[W.Gallman Jr, R.Kerrigan]",False,10,1,0,1,0,0,0,0,0
3632,2,Q4 03:45,True,NYG,"[W.Gallman Jr, C.Holcomb, T.Hester, N.Solder]",False,9,1,1,1,0,0,0,0,0
3669,1,Q4 03:40,False,WAS,"[D.Haskins, D.Mayo, P.Richardson]",False,10,6,0,0,6,0,0,0,0
3700,2,Q4 03:07,False,WAS,"[D.Haskins, C.Thompson, M.Thomas]",False,4,0,0,0,0,0,0,0,0
3722,3,Q4 03:00,False,WAS,"[D.Haskins, V.Davis, W.Martin, Ja.Jenkins]",False,4,0,1,0,0,0,0,0,0
3758,1,Q4 02:48,True,NYG,"[E.Penny, T.Hester, M.Ioannidis]",False,10,3,0,3,0,0,0,0,0
3779,2,Q4 02:04,True,NYG,"[E.Penny, M.Ioannidis]",False,7,4,0,4,0,0,0,0,0
3800,0,,True,,[],False,0,0,0,0,0,0,0,0,0
3817,3,Q4 02:00,True,NYG,"[R.Ellison, M.Nicholson, D.Jones]",False,3,22,0,0,22,0,0,0,0
3846,1,Q4 01:51,True,NYG,"[R.Anderson, E.Penny, C.Holcomb]",False,10,5,0,5,0,0,0,0,0
3867,2,Q4 01:06,True,NYG,[D.Jones],False,5,-1,0,-1,0,0,0,0,0
3888,3,Q4 00:30,True,NYG,[D.Jones],False,6,-1,0,-1,0,0,0,0,0
3909,0,,True,,[],False,0,0,0,0,0,0,0,0,0
